transaction_id,user_id,upi_id,device_id,device_type,os_version,app,transaction_type,merchant,receiver_upi,amount,transaction_datetime,hour,day_of_week,location,login_attempts,time_spent_on_app,past_day_transactions,past_week_transactions,status,is_fraud
TR00000143,user_336,692d2007@yesbank,device_975,iOS,17,PhonePe,Recharge,Reliance Digital,,299.0,2025-09-26 15:30:56.492040,15,4,Location_5,1,253.81,3,11,SUCCESS,0
TR00009491,user_8712,e144@yesbank,device_7009,iOS,16,PhonePe,Recharge,Amazon,,8.73,2025-06-26 22:30:56.492040,22,3,Location_53,5,121.07,0,5,FAILURE,1
TR00000786,user_231,8277d10b@oksbi,device_16,iOS,15,Amazon Pay,Recharge,Airtel,,199.0,2025-07-31 01:06:56.492040,1,3,Location_14,1,249.15,3,7,SUCCESS,0
TR00000624,user_220,868d5a56@okicici,device_207,Android,12,WhatsApp Pay,E-commerce,Swiggy,,2460.08,2025-05-04 11:32:56.492040,11,6,Location_2,1,155.44,3,10,FAILURE,0
TR00001073,user_426,8c151ee2@oksbi,device_227,iOS,17,Google Pay,P2P,,d7d5451c@okaxis,4910.54,2025-05-12 22:54:56.492040,22,0,Location_5,1,107.91,3,13,SUCCESS,0
TR00000363,user_403,a342897f@okicici,device_653,Android,12,PhonePe,P2P,,27560eed@okhdfc,4734.12,2025-10-11 05:33:56.492040,5,5,Location_5,1,287.08,1,7,SUCCESS,0
TR00002086,user_83,d1217d33@okhdfc,device_960,Android,14,Amazon Pay,Bill Payment,Myntra,,1569.35,2025-06-23 06:06:56.492040,6,0,Location_4,1,44.39,3,13,SUCCESS,0
TR00001832,user_714,ca060e62@yesbank,device_52,Android,11,BHIM,E-commerce,Reliance Digital,,324.17,2025-09-01 22:58:56.492040,22,0,Location_1,1,220.11,3,3,SUCCESS,0
TR00001725,user_173,a0d076b5@okaxis,device_276,iOS,15,Google Pay,E-commerce,Flipkart,,4716.36,2025-07-14 11:06:56.492040,11,0,Location_1,1,104.38,2,3,SUCCESS,0
TR00000709,user_363,c046814d@okaxis,device_936,iOS,15,Amazon Pay,P2P,,2cc7f20b@okhdfc,3336.48,2025-06-06 09:44:56.492040,9,4,Location_3,1,55.01,2,8,SUCCESS,0
TR00002438,user_366,1ef11318@okhdfc,device_422,Android,10,Paytm,P2M,Flipkart,,2105.41,2025-04-30 09:23:56.492040,9,2,Location_4,1,268.81,1,11,SUCCESS,0
TR00009403,user_8283,b264@yesbank,device_9077,Android,14,WhatsApp Pay,P2M,Amazon,,4.44,2025-09-30 07:59:56.492040,7,1,Location_55,1,22.58,11,17,SUCCESS,1
TR00002512,user_464,6cb0911b@oksbi,device_244,Android,13,Google Pay,P2P,,6ee80260@okaxis,4138.41,2025-08-10 12:22:56.492040,12,6,Location_2,1,206.2,0,7,SUCCESS,0
TR00006939,user_459,0f722a71@yesbank,device_94,Android,12,Paytm,E-commerce,Swiggy,,8131.72,2025-07-08 12:46:56.492040,12,1,Location_1,1,75.78,0,0,SUCCESS,0
TR00006359,user_751,7bb3a990@okaxis,device_694,iOS,17,Amazon Pay,P2M,Swiggy,,5690.89,2025-04-26 21:11:56.492040,21,5,Location_1,1,154.21,3,9,SUCCESS,0
TR00009431,user_4670,k344@okicici,device_318,Android,13,Paytm,E-commerce,TATA Power,,38332.54,2025-06-30 02:30:56.492040,2,0,Location_47,1,23.88,2,11,FAILURE,1
TR00001363,user_656,07ea6259@okhdfc,device_358,iOS,15,PhonePe,E-commerce,Zomato,,418.69,2025-08-26 14:57:56.492040,14,1,Location_2,1,90.41,2,12,SUCCESS,0
TR00007456,user_312,c4f54a95@okhdfc,device_477,iOS,16,WhatsApp Pay,P2M,Jio,,4873.92,2025-06-18 17:54:56.492040,17,2,Location_1,1,257.09,3,5,SUCCESS,0
TR00007519,user_651,042f837f@okicici,device_112,Android,14,BHIM,P2M,Airtel,,5617.49,2025-10-05 14:27:56.492040,14,6,Location_2,1,82.67,0,5,SUCCESS,0
TR00007954,user_621,1a486bb2@okhdfc,device_494,iOS,15,WhatsApp Pay,E-commerce,Jio,,4116.28,2025-05-27 21:49:56.492040,21,1,Location_3,1,263.16,3,12,SUCCESS,0
TR00009502,user_9494,c273@okicici,device_1117,Android,10,Google Pay,Recharge,TATA Power,,19209.97,2025-08-07 23:06:56.492040,23,3,Location_89,4,17.53,17,25,FAILURE,1
TR00003210,user_494,d2ca6c93@oksbi,device_564,iOS,16,Google Pay,E-commerce,TATA Power,,6990.02,2025-04-29 07:04:56.492040,7,1,Location_1,1,279.66,2,5,SUCCESS,0
TR00003411,user_441,977df26c@okicici,device_204,Android,11,Paytm,Recharge,Amazon,,499.0,2025-10-09 22:59:56.492040,22,3,Location_4,1,183.65,0,8,SUCCESS,0
TR00003699,user_3,a6f601b7@okicici,device_242,iOS,17,Google Pay,Recharge,Swiggy,,349.0,2025-09-06 23:03:56.492040,23,5,Location_3,1,159.12,3,6,SUCCESS,0
TR00006901,user_244,c70fd02c@oksbi,device_731,iOS,16,BHIM,E-commerce,Jio,,2030.85,2025-08-25 11:18:56.492040,11,0,Location_3,1,251.74,0,2,SUCCESS,0
TR00004649,user_677,d333405d@okhdfc,device_708,iOS,16,Google Pay,Recharge,Flipkart,,349.0,2025-05-23 11:05:56.492040,11,4,Location_1,1,96.56,1,11,SUCCESS,0
TR00001204,user_664,f4dd23ae@okaxis,device_668,Android,10,WhatsApp Pay,Bill Payment,Movie Tickets,,2387.08,2025-08-11 20:16:56.492040,20,0,Location_3,1,248.05,0,6,SUCCESS,0
TR00003818,user_88,47418fca@yesbank,device_886,Android,14,Google Pay,P2P,,2d971e73@yesbank,1225.8,2025-10-12 13:12:56.492040,13,6,Location_5,1,38.47,2,12,SUCCESS,0
TR00004788,user_90,9e38b100@oksbi,device_364,iOS,16,Paytm,Recharge,BigBasket,,349.0,2025-10-15 02:40:56.492040,2,2,Location_2,1,180.9,0,5,SUCCESS,0
TR00001699,user_658,404d2e73@okhdfc,device_476,Android,13,BHIM,P2P,,75674bdf@okhdfc,3377.47,2025-07-23 03:53:56.492040,3,2,Location_1,1,96.23,0,9,SUCCESS,0
TR00005112,user_335,6c8cb5c4@oksbi,device_931,iOS,16,Google Pay,E-commerce,Flipkart,,3219.62,2025-09-05 00:13:56.492040,0,4,Location_2,1,61.94,2,2,SUCCESS,0
TR00000474,user_231,8277d10b@okicici,device_674,Android,10,WhatsApp Pay,Bill Payment,Zomato,,2722.96,2025-09-19 03:37:56.492040,3,4,Location_4,1,102.82,2,5,SUCCESS,0
TR00000457,user_797,6c9b2635@yesbank,device_834,iOS,16,Paytm,Bill Payment,Flipkart,,1131.38,2025-06-03 04:08:56.492040,4,1,Location_17,1,94.28,2,11,SUCCESS,0
TR00008662,user_9428,e585@okicici,device_7694,iOS,16,PhonePe,Recharge,Jio,,20653.28,2025-06-28 21:50:56.492040,21,5,Location_50,8,232.21,10,17,SUCCESS,1
TR00008844,user_4010,b770@okicici,device_415,iOS,17,WhatsApp Pay,E-commerce,Jio,,44628.65,2025-06-29 10:44:56.492040,10,6,Location_42,8,18.58,19,29,SUCCESS,1
TR00002941,user_468,ff70f637@okicici,device_527,Android,14,Amazon Pay,E-commerce,Airtel,,9328.34,2025-09-21 14:05:56.492040,14,6,Location_9,1,88.45,3,5,SUCCESS,0
TR00006591,user_659,42472256@okicici,device_86,iOS,16,Paytm,P2M,Airtel,,3605.98,2025-08-31 21:24:56.492040,21,6,Location_3,2,33.33,3,11,SUCCESS,0
TR00006888,user_729,cb1f7016@okhdfc,device_620,iOS,15,Paytm,Bill Payment,Flipkart,,547.26,2025-08-12 06:18:56.492040,6,1,Location_1,3,126.8,3,3,SUCCESS,0
TR00006386,user_459,0f722a71@okicici,device_285,iOS,17,BHIM,P2P,,9d23df8a@okicici,3760.56,2025-08-22 16:26:56.492040,16,4,Location_3,1,52.17,0,8,SUCCESS,0
TR00008829,user_5263,y699@okhdfc,device_5170,iOS,17,Google Pay,P2P,,m386@yesbank,5.25,2025-08-12 23:19:56.492040,23,1,Location_30,1,19.1,15,25,SUCCESS,1
TR00000341,user_171,5114ef92@okicici,device_242,iOS,17,BHIM,P2P,,5380166a@oksbi,921.12,2025-05-29 21:27:56.492040,21,3,Location_4,1,258.93,1,8,SUCCESS,0
TR00002418,user_529,c6d5e02a@oksbi,device_213,Android,14,BHIM,P2P,,f37f8a55@okicici,4253.22,2025-05-17 17:25:56.492040,17,5,Location_5,1,192.38,1,4,SUCCESS,0
TR00007623,user_23,8d6fcf70@okhdfc,device_538,iOS,15,BHIM,P2P,,c65ef882@okicici,3720.59,2025-07-28 23:42:56.492040,23,0,Location_5,1,209.66,2,5,SUCCESS,0
TR00008199,user_6312,s711@yesbank,device_8268,iOS,16,Paytm,P2M,Myntra,,38631.92,2025-07-31 18:37:56.492040,18,3,Location_64,1,173.07,20,20,SUCCESS,1
TR00002990,user_223,019f4bd8@oksbi,device_774,Android,13,Amazon Pay,P2M,TATA Power,,341.6,2025-09-20 22:17:56.492040,22,5,Location_2,1,170.16,3,10,SUCCESS,0
TR00009388,user_2256,f643@okhdfc,device_6554,Android,13,Google Pay,P2M,Myntra,,4.03,2025-07-19 23:47:56.492040,23,5,Location_54,7,18.97,1,10,SUCCESS,1
TR00008828,user_6341,x299@yesbank,device_7566,Android,14,PhonePe,E-commerce,BSES,,40819.2,2025-06-06 23:01:56.492040,23,4,Location_100,5,173.86,3,6,FAILURE,1
TR00006647,user_333,cbd88a02@oksbi,device_586,iOS,16,WhatsApp Pay,P2P,,5e6c7d86@okaxis,1241.28,2025-06-30 00:47:56.492040,0,0,Location_1,1,129.56,0,3,SUCCESS,0
TR00007942,user_298,0ef13f34@oksbi,device_437,iOS,17,PhonePe,E-commerce,BigBasket,,1676.3,2025-10-01 00:55:56.492040,0,2,Location_2,1,39.61,0,2,SUCCESS,0
TR00002510,user_597,c4668c62@okaxis,device_781,Android,11,WhatsApp Pay,Bill Payment,BSES,,961.15,2025-10-14 01:30:56.492040,1,1,Location_1,1,196.64,0,9,SUCCESS,0
TR00007048,user_448,fd74a504@oksbi,device_196,iOS,17,Paytm,Recharge,Movie Tickets,,249.0,2025-08-27 10:57:56.492040,10,2,Location_4,1,119.96,1,8,SUCCESS,0
TR00003216,user_199,5cfab3b4@yesbank,device_514,Android,11,Paytm,Bill Payment,BigBasket,,895.48,2025-04-25 22:13:56.492040,22,4,Location_3,1,65.04,0,9,SUCCESS,0
TR00002037,user_61,9e146e7e@okaxis,device_764,iOS,17,BHIM,P2P,,6d94fc27@okicici,2409.02,2025-07-29 14:08:56.492040,14,1,Location_4,1,257.06,3,9,SUCCESS,0
TR00000798,user_199,5cfab3b4@okaxis,device_107,iOS,16,PhonePe,Bill Payment,Flipkart,,1024.01,2025-09-21 03:27:56.492040,3,6,Location_1,1,269.33,3,5,SUCCESS,0
TR00000767,user_154,1e44de80@okhdfc,device_909,iOS,15,PhonePe,Bill Payment,Movie Tickets,,1806.11,2025-08-23 19:16:56.492040,19,5,Location_2,1,224.07,1,7,SUCCESS,0
TR00009082,user_8013,s790@yesbank,device_8191,iOS,15,WhatsApp Pay,Recharge,TATA Power,,2.5,2025-04-26 11:23:56.492040,11,5,Location_74,9,6.97,16,23,FAILURE,1
TR00008902,user_8021,a742@okhdfc,device_1124,iOS,16,Google Pay,Recharge,TATA Power,,7.69,2025-07-24 15:45:56.492040,15,3,Location_29,4,29.2,20,22,SUCCESS,1
TR00005176,user_314,ea6c2bb5@yesbank,device_440,Android,10,Paytm,P2M,BSES,,7290.5,2025-10-10 22:32:56.492040,22,4,Location_3,1,126.28,3,4,SUCCESS,0
TR00006769,user_420,fd5ddf6f@okaxis,device_59,Android,14,PhonePe,Bill Payment,Amazon,,2843.14,2025-08-08 14:34:56.492040,14,4,Location_3,1,279.94,3,5,SUCCESS,0
TR00007958,user_654,8825af28@yesbank,device_509,iOS,17,PhonePe,P2M,Amazon,,2976.79,2025-10-06 08:45:56.492040,8,0,Location_5,1,259.5,2,11,SUCCESS,0
TR00000552,user_557,7f65f5e9@okhdfc,device_316,iOS,15,PhonePe,P2P,,6d085fd7@okicici,257.15,2025-05-17 05:14:56.492040,5,5,Location_2,1,79.32,3,10,SUCCESS,0
TR00009042,user_7468,x969@okaxis,device_3012,iOS,15,BHIM,Recharge,BSES,,22580.34,2025-10-11 23:07:56.492040,23,5,Location_73,1,10.52,5,10,FAILURE,1
TR00005103,user_457,6eca02ca@okicici,device_890,iOS,15,Google Pay,Recharge,Flipkart,,999.0,2025-08-12 19:28:56.492040,19,1,Location_9,1,119.37,2,12,SUCCESS,0
TR00007409,user_391,7f242e29@okhdfc,device_399,iOS,15,BHIM,E-commerce,Myntra,,9345.67,2025-07-26 18:59:56.492040,18,5,Location_2,1,72.31,0,7,SUCCESS,0
TR00003953,user_229,05ed9a9d@okicici,device_963,Android,10,Amazon Pay,E-commerce,Zomato,,659.44,2025-07-09 10:03:56.492040,10,2,Location_2,1,264.53,0,0,SUCCESS,0
TR00009420,user_6652,p350@okaxis,device_1295,iOS,16,Google Pay,Bill Payment,Flipkart,,20627.81,2025-07-31 06:19:56.492040,6,3,Location_99,1,10.64,7,17,SUCCESS,1
TR00005636,user_474,b6ed8acf@yesbank,device_725,Android,14,Google Pay,P2M,Zomato,,2224.31,2025-07-06 20:10:56.492040,20,6,Location_4,1,165.05,0,9,SUCCESS,0
TR00001772,user_3,a6f601b7@okhdfc,device_863,Android,10,WhatsApp Pay,Recharge,Swiggy,,399.0,2025-05-07 10:31:56.492040,10,2,Location_15,1,102.18,2,2,SUCCESS,0
TR00005963,user_357,5bf5c8b2@okicici,device_102,Android,13,Paytm,Recharge,BigBasket,,299.0,2025-05-07 21:50:56.492040,21,2,Location_2,1,225.71,3,13,SUCCESS,0
TR00000530,user_508,2badbe50@okicici,device_77,Android,11,WhatsApp Pay,P2M,Amazon,,7094.51,2025-06-06 20:04:56.492040,20,4,Location_2,1,203.76,3,8,SUCCESS,0
TR00007950,user_17,27766212@yesbank,device_627,Android,11,Google Pay,E-commerce,BSES,,6104.16,2025-10-09 18:58:56.492040,18,3,Location_1,1,265.59,2,5,SUCCESS,0
TR00000788,user_85,bac7ecaa@oksbi,device_807,Android,13,Amazon Pay,P2M,BSES,,3331.59,2025-05-09 16:52:56.492040,16,4,Location_5,1,43.75,2,6,SUCCESS,0
TR00004358,user_449,1b7fa724@yesbank,device_217,Android,12,Paytm,E-commerce,Myntra,,2047.24,2025-06-03 19:27:56.492040,19,1,Location_2,1,268.02,1,7,SUCCESS,0
TR00006366,user_436,b58f9d6b@okhdfc,device_756,iOS,15,WhatsApp Pay,E-commerce,Jio,,5009.63,2025-09-14 15:52:56.492040,15,6,Location_4,1,195.05,2,7,FAILURE,0
TR00004830,user_166,35a49c8d@oksbi,device_447,iOS,15,Paytm,Bill Payment,Zomato,,2195.88,2025-06-02 08:15:56.492040,8,0,Location_4,1,84.24,2,2,SUCCESS,0
TR00003322,user_250,b98df05a@oksbi,device_964,iOS,16,WhatsApp Pay,P2P,,40a79cfd@oksbi,288.02,2025-05-10 07:14:56.492040,7,5,Location_12,1,127.76,3,8,SUCCESS,0
TR00002705,user_460,50a23612@okicici,device_326,Android,11,PhonePe,E-commerce,Movie Tickets,,4256.58,2025-09-21 10:28:56.492040,10,6,Location_10,1,223.13,2,10,SUCCESS,0
TR00000975,user_631,c4b5f78d@okaxis,device_276,iOS,17,Google Pay,E-commerce,Airtel,,4182.68,2025-08-20 18:55:56.492040,18,2,Location_4,1,153.82,2,10,SUCCESS,0
TR00005614,user_124,e2b302a9@okhdfc,device_31,Android,12,PhonePe,Recharge,Reliance Digital,,349.0,2025-05-20 22:43:56.492040,22,1,Location_2,1,170.67,2,5,SUCCESS,0
TR00005796,user_625,76bf8371@okicici,device_931,iOS,16,Paytm,E-commerce,Swiggy,,2726.72,2025-10-17 00:07:56.492040,0,4,Location_5,1,205.32,1,4,SUCCESS,0
TR00000246,user_295,b8df3033@okicici,device_44,iOS,17,BHIM,P2M,BSES,,6526.24,2025-09-26 17:11:56.492040,17,4,Location_7,1,44.53,0,6,SUCCESS,0
TR00009920,user_6920,d876@okaxis,device_6558,Android,11,WhatsApp Pay,Recharge,Reliance Digital,,16654.41,2025-07-12 23:17:56.492040,23,5,Location_95,1,14.94,1,4,SUCCESS,1
TR00007237,user_188,73f00e1a@yesbank,device_592,Android,13,WhatsApp Pay,P2P,,99f9dc76@oksbi,1809.69,2025-07-06 20:38:56.492040,20,6,Location_4,1,83.4,2,12,SUCCESS,0
TR00007764,user_762,8876b74f@yesbank,device_865,iOS,17,PhonePe,Bill Payment,Flipkart,,1483.03,2025-08-16 10:13:56.492040,10,5,Location_5,1,85.51,2,3,SUCCESS,0
TR00003591,user_497,481e42ec@okhdfc,device_781,iOS,17,Amazon Pay,E-commerce,BigBasket,,1505.53,2025-07-18 12:23:56.492040,12,4,Location_4,1,87.27,3,8,SUCCESS,0
TR00009171,user_8949,p463@yesbank,device_7065,iOS,15,PhonePe,Bill Payment,Flipkart,,5.94,2025-06-05 08:04:56.492040,8,3,Location_79,1,8.19,0,1,FAILURE,1
TR00007912,user_318,c48dadae@yesbank,device_231,iOS,17,BHIM,P2M,Jio,,1649.08,2025-08-21 06:20:56.492040,6,3,Location_2,1,198.37,1,10,SUCCESS,0
TR00003282,user_99,98506649@oksbi,device_809,Android,10,Paytm,E-commerce,Airtel,,7075.63,2025-05-01 11:55:56.492040,11,3,Location_5,1,236.39,2,10,FAILURE,0
TR00002408,user_635,67ea14cd@oksbi,device_80,iOS,17,BHIM,P2M,Amazon,,6199.57,2025-08-23 13:42:56.492040,13,5,Location_2,3,73.02,3,8,SUCCESS,0
TR00008875,user_6235,x888@okaxis,device_4978,iOS,16,Amazon Pay,P2P,,j324@oksbi,33629.72,2025-10-13 15:50:56.492040,15,0,Location_91,1,96.35,2,8,FAILURE,1
TR00008500,user_8544,l456@okhdfc,device_5911,iOS,16,Google Pay,Bill Payment,Myntra,,22521.95,2025-07-10 23:03:56.492040,23,3,Location_52,9,27.36,3,9,FAILURE,1
TR00002743,user_115,12773ff4@okaxis,device_613,iOS,17,Google Pay,Bill Payment,Airtel,,1644.02,2025-09-17 13:35:56.492040,13,2,Location_5,1,295.52,1,7,SUCCESS,0
TR00009309,user_2376,j779@okaxis,device_8104,iOS,15,WhatsApp Pay,E-commerce,Zomato,,49057.02,2025-08-06 05:25:56.492040,5,2,Location_60,1,206.39,6,8,SUCCESS,1
TR00004553,user_433,b97d3f4b@okhdfc,device_536,Android,14,Paytm,Bill Payment,BigBasket,,1206.47,2025-06-01 12:44:56.492040,12,6,Location_12,1,142.59,3,5,SUCCESS,0
TR00004610,user_406,484f587f@oksbi,device_851,Android,14,WhatsApp Pay,P2M,Amazon,,394.68,2025-05-08 11:36:56.492040,11,3,Location_1,1,109.37,0,8,SUCCESS,0
TR00007518,user_714,ca060e62@oksbi,device_391,iOS,17,BHIM,Bill Payment,BigBasket,,1814.63,2025-06-08 13:11:56.492040,13,6,Location_1,1,39.46,0,4,SUCCESS,0
TR00009458,user_6438,c999@okicici,device_5404,Android,10,BHIM,P2M,BigBasket,,6.25,2025-07-21 23:12:56.492040,23,0,Location_56,8,9.43,5,10,SUCCESS,1
TR00005448,user_470,50c9b1da@okhdfc,device_694,Android,11,Amazon Pay,P2P,,fbcc1976@oksbi,1566.28,2025-05-24 12:59:56.492040,12,5,Location_1,1,232.56,3,9,SUCCESS,0
TR00009639,user_4969,s781@okhdfc,device_143,iOS,17,Google Pay,Bill Payment,Jio,,12781.76,2025-09-28 22:19:56.492040,22,6,Location_63,1,18.81,0,7,SUCCESS,1
TR00004198,user_385,7affbd21@okicici,device_558,Android,10,BHIM,E-commerce,Zomato,,2505.31,2025-09-10 15:06:56.492040,15,2,Location_1,1,295.54,1,9,SUCCESS,0
TR00007765,user_276,f1851e24@okicici,device_287,iOS,16,PhonePe,P2M,TATA Power,,6969.56,2025-09-08 22:34:56.492040,22,0,Location_4,1,38.69,0,5,SUCCESS,0
TR00001184,user_344,fa122829@okhdfc,device_151,Android,13,Amazon Pay,E-commerce,Zomato,,1032.14,2025-09-19 11:21:56.492040,11,4,Location_5,1,91.19,2,10,SUCCESS,0
TR00001804,user_190,23bc0a6f@okhdfc,device_502,iOS,15,Paytm,Recharge,Amazon,,999.0,2025-09-26 04:51:56.492040,4,4,Location_5,1,158.79,0,0,SUCCESS,0
TR00007016,user_421,12953e82@okhdfc,device_836,Android,10,PhonePe,Recharge,Amazon,,199.0,2025-06-21 13:03:56.492040,13,5,Location_1,1,295.23,0,8,SUCCESS,0
TR00003205,user_301,a141b154@okaxis,device_560,Android,10,BHIM,P2P,,4e25f016@oksbi,4298.93,2025-07-18 12:50:56.492040,12,4,Location_4,1,290.27,3,9,SUCCESS,0
TR00008955,user_3479,j180@okaxis,device_4481,iOS,17,Amazon Pay,Recharge,Reliance Digital,,7.99,2025-07-28 22:01:56.492040,22,0,Location_44,4,78.31,0,10,SUCCESS,1
TR00002555,user_643,e3af29d8@okaxis,device_900,Android,11,Amazon Pay,Recharge,Swiggy,,199.0,2025-05-13 21:19:56.492040,21,1,Location_3,1,148.78,0,5,SUCCESS,0
TR00003659,user_252,7afc11b7@okaxis,device_17,Android,14,PhonePe,Recharge,Myntra,,999.0,2025-07-24 07:13:56.492040,7,3,Location_3,1,196.58,3,5,SUCCESS,0
TR00005414,user_269,2c01dc3e@okicici,device_272,Android,14,Google Pay,P2M,Flipkart,,854.3,2025-06-24 17:01:56.492040,17,1,Location_4,1,110.38,0,5,SUCCESS,0
TR00005210,user_509,a9f8d056@okicici,device_190,Android,10,Google Pay,Bill Payment,Zomato,,967.28,2025-07-10 02:52:56.492040,2,3,Location_2,1,167.44,2,6,SUCCESS,0
TR00000763,user_64,f992746b@okicici,device_135,iOS,15,WhatsApp Pay,P2M,BigBasket,,7118.38,2025-08-18 14:57:56.492040,14,0,Location_14,1,246.0,2,9,SUCCESS,0
TR00004708,user_490,336fea75@okhdfc,device_136,Android,10,WhatsApp Pay,Bill Payment,BigBasket,,1493.14,2025-06-17 10:26:56.492040,10,1,Location_4,1,134.16,3,13,SUCCESS,0
TR00008642,user_9002,q998@okhdfc,device_8488,Android,11,WhatsApp Pay,E-commerce,Myntra,,44982.36,2025-06-12 23:33:56.492040,23,3,Location_37,1,7.33,11,14,SUCCESS,1
TR00001763,user_115,12773ff4@okhdfc,device_945,iOS,16,PhonePe,Recharge,Myntra,,399.0,2025-10-09 03:59:56.492040,3,3,Location_2,1,49.02,1,4,SUCCESS,0
TR00008060,user_779,l153@okicici,device_2943,iOS,15,WhatsApp Pay,P2P,,d459@okicici,8.78,2025-08-16 07:30:56.492040,7,5,Location_84,1,18.83,12,12,SUCCESS,1
TR00000895,user_430,96715ca9@okhdfc,device_613,Android,10,PhonePe,Recharge,Zomato,,299.0,2025-04-30 01:01:56.492040,1,2,Location_3,1,221.38,3,3,SUCCESS,0
TR00004267,user_527,1fdc9be1@okhdfc,device_704,Android,14,PhonePe,Recharge,Swiggy,,699.0,2025-06-16 12:40:56.492040,12,0,Location_1,1,169.46,3,11,SUCCESS,0
TR00001388,user_488,50833b69@yesbank,device_932,iOS,15,Google Pay,Bill Payment,Myntra,,611.2,2025-06-22 05:20:56.492040,5,6,Location_3,1,194.29,2,2,SUCCESS,0
TR00002121,user_486,ce9fb2e9@okicici,device_891,Android,10,PhonePe,P2P,,30eaad0b@oksbi,4608.07,2025-09-03 00:34:56.492040,0,2,Location_4,1,266.2,2,6,SUCCESS,0
TR00004426,user_541,c0035803@yesbank,device_549,iOS,17,Paytm,E-commerce,Amazon,,3077.62,2025-09-09 00:04:56.492040,0,1,Location_1,1,75.12,3,13,SUCCESS,0
TR00004611,user_741,001b39c2@yesbank,device_453,Android,12,BHIM,Bill Payment,Amazon,,1123.01,2025-05-11 11:25:56.492040,11,6,Location_13,1,41.99,0,1,SUCCESS,0
TR00006114,user_155,2df794f7@okhdfc,device_643,Android,13,Google Pay,P2P,,c1603f35@oksbi,2340.17,2025-06-04 04:18:56.492040,4,2,Location_2,1,197.4,3,4,SUCCESS,0
TR00006595,user_279,93607432@okaxis,device_764,Android,10,Paytm,P2M,Zomato,,8000.23,2025-06-08 08:03:56.492040,8,6,Location_3,1,136.02,2,3,SUCCESS,0
TR00009549,user_8408,h162@yesbank,device_6725,Android,13,WhatsApp Pay,P2M,Amazon,,42406.3,2025-07-12 23:48:56.492040,23,5,Location_62,4,57.02,2,3,FAILURE,1
TR00004547,user_371,720ac1cb@okhdfc,device_540,Android,14,PhonePe,E-commerce,Movie Tickets,,6658.0,2025-09-27 08:37:56.492040,8,5,Location_1,1,187.26,3,12,SUCCESS,0
TR00000009,user_780,3db11ef0@okhdfc,device_527,Android,11,WhatsApp Pay,Recharge,BSES,,299.0,2025-10-17 13:18:56.492040,13,4,Location_3,1,187.32,2,5,SUCCESS,0
TR00006624,user_504,f2589de2@oksbi,device_735,Android,12,PhonePe,Recharge,Reliance Digital,,199.0,2025-06-13 09:51:56.492040,9,4,Location_3,1,296.43,2,2,SUCCESS,0
TR00007131,user_262,188768e4@okicici,device_467,Android,10,WhatsApp Pay,P2P,,570891f2@okicici,2779.37,2025-07-30 14:29:56.492040,14,2,Location_1,1,179.35,1,5,SUCCESS,0
TR00000962,user_180,c4feb1fb@okicici,device_983,iOS,16,PhonePe,E-commerce,Jio,,3007.29,2025-05-16 15:22:56.492040,15,4,Location_5,1,139.61,1,4,SUCCESS,0
TR00009840,user_5503,n309@okicici,device_246,Android,11,Amazon Pay,Bill Payment,Myntra,,4.78,2025-08-27 02:09:56.492040,2,2,Location_52,1,276.36,6,16,SUCCESS,1
TR00009959,user_9928,w920@okhdfc,device_1376,Android,12,Google Pay,Bill Payment,TATA Power,,29344.63,2025-09-15 23:17:56.492040,23,0,Location_53,7,10.5,1,10,SUCCESS,1
TR00004351,user_63,837b4edf@yesbank,device_167,iOS,17,Google Pay,Recharge,Reliance Digital,,249.0,2025-06-09 18:35:56.492040,18,0,Location_4,1,205.14,0,8,SUCCESS,0
TR00000549,user_600,3d05ea6c@okhdfc,device_362,Android,11,BHIM,E-commerce,Jio,,4142.4,2025-05-25 14:43:56.492040,14,6,Location_2,1,143.46,1,5,SUCCESS,0
TR00009132,user_6183,b436@yesbank,device_8252,iOS,15,Amazon Pay,Bill Payment,Zomato,,21881.6,2025-07-18 22:16:56.492040,22,4,Location_65,7,250.11,15,19,SUCCESS,1
TR00008395,user_5856,k156@yesbank,device_5396,Android,10,BHIM,P2M,Flipkart,,35607.25,2025-08-13 23:06:56.492040,23,2,Location_99,10,24.81,6,12,FAILURE,1
TR00001198,user_394,12e12d9a@oksbi,device_722,iOS,17,Amazon Pay,P2P,,45537bf3@okicici,3893.44,2025-05-17 01:58:56.492040,1,5,Location_2,1,169.86,2,9,SUCCESS,0
TR00008200,user_6770,i595@okhdfc,device_5996,iOS,16,Google Pay,P2M,Airtel,,32628.89,2025-09-12 15:18:56.492040,15,4,Location_34,1,20.75,11,20,SUCCESS,1
TR00001433,user_118,e6d7f5ad@okaxis,device_65,iOS,17,Paytm,P2M,TATA Power,,7968.77,2025-10-01 02:37:56.492040,2,2,Location_3,3,226.44,1,1,SUCCESS,0
TR00009631,user_2555,s973@okicici,device_5057,Android,14,PhonePe,Recharge,Movie Tickets,,19696.91,2025-09-05 12:54:56.492040,12,4,Location_97,1,208.13,0,10,SUCCESS,1
TR00008848,user_3624,r319@okaxis,device_6552,Android,10,Amazon Pay,E-commerce,Myntra,,34375.72,2025-06-02 14:00:56.492040,14,0,Location_39,1,12.23,2,3,FAILURE,1
